date,stock_symbol,open,high,low,close,volume,market_cap,pe_ratio,dividend_yield,sector,analyst_rating,price_change_pct
2044-09-30,AAPL,215.70490916475703,484.3522037134985,400.17585342194235,292.42300737708916,97383746,1039677277395.2456,41.47017789201024,,Tech,Hold,5.498919728109824
2038-01-25,META,435.5632518116826,538.9559570134663,352.8328694324593,233.47728890291185,92997596,1635843445700.0115,12.474285492254529,4.4508694191359215,Tech,Hold,-0.15860463731617003
2048-07-31,AAPL,250.6593957497769,247.6394187618701,306.17695121718486,103.71528255658093,15429713,269453224798.63046,43.898912942416985,3.3629744282809124,Healthcare,Buy,-7.626096424982228
2047-05-31,META,427.7731081684876,332.60879077408333,481.0123980993947,435.62143045408664,46932595,106526772751.15276,44.73905519953031,0.729997096380095,Healthcare,Hold,0.6541848932752323
2052-11-18,NFLX,263.02379550987143,353.93440409759774,145.1252353617326,264.03672031367563,7053712,1575757852057.632,40.00307422500484,1.6204288860940286,Healthcare,Hold,3.356219289970932
2020-11-15,NFLX,282.46733019524083,485.16330214277696,295.4853305794115,371.7828862966101,52594705,1780995351290.5513,20.379343813070015,4.664019444661955,Tech,Hold,-9.729317435315373
2043-06-30,TSLA,271.55549728396034,165.57294581923014,380.2091291026878,403.0126607755596,3936836,1868560949309.7405,46.816470081255936,1.4668245931210155,Tech,Sell,-4.547553204557799
2037-10-26,META,,509.3868655792062,306.4455143949018,362.2387611161008,27277164,955541609026.1255,22.607765932302097,1.9933365447747282,Finance,Hold,5.071132248484819
2057-09-30,META,497.2129093272646,174.54516485124134,311.9104368459962,297.18842565086504,68039121,1047072648105.4181,45.38567331456364,1.744985621900092,Energy,Buy,3.8201399810277046
2044-06-13,NFLX,318.2329084024201,392.0705520693521,322.7387557803543,264.7202828384589,14597166,1565227423828.9968,18.08977614116964,2.353035944337072,Tech,Sell,7.425353862408912
2041-12-18,TSLA,106.96196051745991,472.1532840527364,154.93673417663211,362.0189038516431,56275765,74913818066.60866,37.93673872478521,0.07341651732936716,Energy,Buy,-1.418486471024698
2033-04-22,GOOGL,419.3645525716084,356.57970301838543,140.06061561490566,479.9368503148782,88295969,1330810942243.0945,39.497976102244436,1.739790274622754,Healthcare,Buy,7.621065796258456
2056-04-25,NFLX,484.47634176647654,474.01791371911287,143.19620678559647,463.67840859533743,70076787,1922298973071.2983,35.936962912257044,2.4736680445817676,Finance,Sell,-4.839313728902699
2049-01-05,MSFT,439.74115364398006,340.42402917113975,466.84822354763423,176.05391968941024,75743005,1530946069819.3975,44.83418597377835,2.811288536249717,Energy,Sell,1.7740321573599864
2059-10-29,TSLA,187.42466709097727,,145.83268887361137,240.7012483975913,15982806,869236113764.2797,23.57099574768086,3.518060444401885,Energy,Hold,-7.658986873312809
2024-09-05,TSLA,367.51402754754025,228.30902140566033,307.40562172887655,227.88337957893816,14170161,747677966698.384,16.48306495411873,0.1558875906006485,Healthcare,Buy,4.02268859420505
2053-03-14,GOOGL,108.85751262133266,486.62875817107135,421.95571106327725,394.5686375116787,81648026,1677588701858.6611,13.871671049683979,1.9655607439646738,Healthcare,Hold,-5.616325368743931
2030-06-27,AAPL,125.63384572500094,,173.6120341261494,207.36329809955558,64266441,1140113443864.636,12.34121838208262,1.0589305673043348,Energy,Sell,2.7063386766152213
2036-04-30,TSLA,204.2613216568454,297.6953441788496,233.12376651487196,328.7965600057618,77756305,698772433608.8372,20.220233194682802,0.31335524173304596,Energy,Buy,-3.370630782598232
2057-04-11,AMZN,417.6976249645068,366.90938890713664,437.5679619484055,428.2279976583784,23035248,1605802832603.6223,16.028668482864216,0.9903428446115081,Tech,Sell,-5.071160091432998
2046-05-05,AAPL,188.2382182111305,113.47203506657343,473.85540141545647,241.80718685633468,95768277,4904593483.538803,28.886223738701574,3.490600361446416,Finance,Hold,-6.726744294728539
2050-05-08,NVDA,347.00037813315686,368.12443370131786,447.29359784988037,261.2117912690362,52036907,1147919635596.5496,20.461753053617944,3.856178776085985,Healthcare,Buy,6.964606411493076
2035-04-04,AAPL,462.8128593112933,402.8741685000749,457.8665343575717,137.27586905820067,16098608,1151846266457.1108,14.68760489110316,0.6041545301981055,Energy,Buy,9.626035242554984
2022-06-02,MSFT,,207.0939236632955,428.4074296217586,172.48674701466734,82564637,1900450984754.573,25.092931926846738,2.2486036071764004,Energy,Sell,1.2156946148973233
2059-05-14,MSFT,101.75232716165996,494.5316697054373,345.91563826319623,298.9769416289542,91058045,497837794005.49445,19.009746568256492,0.7485689632604242,Tech,Sell,-8.509802300679985
2038-01-23,GOOGL,429.6141210996031,526.2235825481217,482.34143745970215,201.47700947262229,14452284,1469399047614.6777,44.08969073294667,4.888827157662254,Healthcare,Hold,-5.21253506955672
2047-01-21,AAPL,217.99973809899626,160.5395831610102,97.09810492018602,323.37724872153,56669206,1570906339936.776,35.15673574536974,4.073157831120145,Finance,Sell,3.1682227132248855
2043-06-23,AMZN,120.01526346306947,170.9964360339248,422.8911796115009,470.8774382450588,96103377,575062579948.0074,10.802933649611477,3.06101426444249,Tech,Hold,8.804611613997537
2057-07-04,AMZN,121.18831012799075,547.4920915925163,334.39957636478164,143.58346884490743,93729062,157276013264.109,43.14752470953349,2.4955500472578303,Healthcare,Hold,5.973276592891496
2026-06-01,AMZN,115.21227705847008,136.39177989341948,408.13525875419043,285.10038765525513,89394354,1123675505892.8608,36.645899349633545,2.8725799484810954,Finance,Hold,-0.9419169629562152
2031-12-19,TSLA,260.08860480423107,249.2099985585397,110.20499823424501,429.1076600406625,33339988,1011299989572.3528,30.35562969697343,3.9522306233490294,Tech,Buy,2.7408467324768537
2033-04-06,TSLA,376.02793145832067,423.9970530897845,387.667022885394,170.23698575992262,9852271,298497508543.0054,27.83117037825616,4.323857791021988,Tech,Sell,6.58126680549363
2031-11-07,GOOGL,482.23853748224093,163.0752537744711,95.27730055865221,127.55870737812134,52711413,212572235973.76804,44.70441106788017,4.837003540146235,Energy,Hold,6.216613830899462
2054-03-18,TSLA,492.6709317697364,348.8252883239977,233.84531469468146,431.47050808770706,47964082,1294439517809.5122,25.050248500903685,3.7824236892531014,Healthcare,Sell,-5.863756309675143
2031-01-18,TSLA,359.42027039406014,471.14680778525053,231.9349307939323,403.56989949632884,48258635,1401187084720.685,12.25398181139662,,Tech,Buy,7.54409971958918
2021-05-22,NVDA,363.676135183808,314.3558051654421,489.2125278911397,338.00647253601534,48438515,1910699661996.5054,21.235366784722377,0.627832720429814,Energy,Sell,6.79475926868632
2053-05-05,AMZN,419.4729763947112,442.1465813485503,124.65585351540486,495.34595753543755,8275720,397665854176.67206,43.00612486648484,4.570419713438539,Energy,Sell,8.003849081912733
2035-09-14,AAPL,298.77998596382906,512.4809412296089,369.5355732264591,200.712206886401,24466280,136913762925.738,32.44265399082657,4.043793741419832,Healthcare,Sell,1.3566225033017982
2039-07-14,GOOGL,410.93428334400227,215.59762942002777,289.5458733203087,165.14821307384628,7981444,457453499343.67566,39.27081277275072,4.437934917939871,Tech,Buy,0.567629744029789
2057-12-26,AAPL,229.6789335163627,411.38433982506297,356.04573908589333,409.98248334962,38247416,1354142697554.2385,41.53903449835228,2.9318162026863104,Energy,Hold,2.468823731184006
2035-06-02,META,199.84167966489892,525.907262345566,160.83000870315144,193.6211698912818,43659172,150228654342.06262,20.957107293788468,2.2462661250310667,Healthcare,Hold,3.0543690378423687
2042-06-11,GOOGL,437.3486488003818,544.2814365391935,169.9829019308894,234.49985904000818,73380631,303854009110.69086,15.07562017516336,4.650213990619017,Tech,Hold,6.365839715323311
2033-05-09,AAPL,351.1455512042639,259.9481899188137,441.7545156886247,272.89934288062767,92274965,881436051552.0183,47.6942516558815,4.509374721684441,Healthcare,Hold,-8.598754928028887
2022-07-25,AAPL,318.26856615004937,384.55934598300047,130.24217059803007,312.30732783057215,82441430,1726030415452.654,25.390759377448102,0.3905521231852943,Tech,Hold,-5.764674726625083
2021-07-19,AMZN,350.93034084198064,475.91139494670466,466.8498057799453,152.71200100355418,52786436,1927699058695.5886,23.937378323318065,0.7002659185202348,Healthcare,Buy,8.768454269008437
2050-05-05,TSLA,118.0055820698937,168.5481339752139,256.37544814212583,332.7120525430037,98299623,1753309187949.339,22.933105194106105,3.0960462059839973,Tech,Sell,-5.065523136217007
2046-12-20,TSLA,404.8760672707294,372.9361362084278,440.2693099921257,353.61746616331794,24765904,1453653165986.5337,28.157318476302763,0.40031609296480086,Tech,Buy,9.38275611864572
2027-03-31,AAPL,334.774110516547,227.63051740433318,318.0363976198054,291.4104759739181,69573963,792613276306.5438,38.713744890750924,4.0307458288759985,Healthcare,Buy,-5.9739359935546315
2050-05-01,META,358.340420976809,479.53201065090764,442.1003149268031,175.7628437881956,35864825,1109375618282.8726,47.64014965671975,0.8263918045734714,Tech,Buy,-2.7413370395416052
2054-12-08,TSLA,384.94668524370627,258.1368692911724,134.47837393195357,196.44842413986777,13961923,218998550960.187,48.62729853064691,1.412224152244791,Energy,Hold,-6.075984958497836
2024-11-04,TSLA,241.11303887549252,292.5728143328464,93.2511557144979,220.14367967604863,79407668,1194466826388.6377,24.724531568158483,3.1505788955155345,Tech,Buy,3.6278559463084363
2055-11-25,NFLX,243.99073576523924,178.77789236995335,317.7676726886885,492.856747599305,16563689,1275045903460.2095,28.920276087704142,1.0435173289373967,Finance,Sell,-6.870006945846161
2020-11-11,TSLA,495.15916414285226,359.37208457338426,136.33920041621104,136.90756088145991,37878505,1347796513201.993,23.316873345521113,3.9135163816378076,Tech,Hold,5.814278798829783
2048-04-17,TSLA,449.5421336373695,183.61774044503403,99.27145093679664,346.79730172492214,50750940,128507790733.7823,34.674922133746804,1.8778059040197888,Healthcare,Buy,0.9681718333293396
2032-01-28,AAPL,353.577429456117,110.75197926411589,448.1630600491993,271.46590469443754,15580096,1631384359061.3672,20.930590980106913,1.7542539949696252,Healthcare,Sell,-2.491985663899232
2025-01-03,NFLX,171.84830978292732,361.5453863469053,143.63090227369133,177.62391591979906,58739819,1169874849728.7383,47.867037618733626,2.405710725112743,Finance,Sell,1.9395902033893169
2043-10-28,NFLX,430.5773852771181,258.9813248624881,402.72924423052524,404.20836793077785,12576935,1496818436632.202,43.29266206670871,2.2759904332192775,Energy,Sell,-8.327179528683239
2023-01-24,AAPL,481.3282450595447,461.4218389042402,332.03761706924786,209.78744850319617,69452780,65253852914.29469,12.521392504216715,3.4688092163878634,Finance,Sell,2.0611092450835677
2036-12-15,NFLX,116.99402815234734,188.8581424155629,328.99832407741565,437.88945464468657,63467673,343711557024.37256,37.73522209958274,2.0219417466406044,Finance,Buy,-1.3058228239339638
2040-12-03,MSFT,214.03611426033157,226.78406890223397,234.93760361822967,276.0921039187904,70430073,54717291836.8498,32.49061352514807,2.8607028865442623,Finance,Buy,3.2921307429886575
2049-02-23,META,446.4814112165821,201.32017916539394,292.58041852099245,213.30169746771543,10102323,119489195452.51543,36.9109491117558,3.7377384040253405,Energy,Sell,-7.13094360518755
2060-07-28,NVDA,242.79637940655854,255.72409760845497,390.1025194626064,235.8404103738024,17155337,1092265596363.196,31.854934269228895,4.468837657777311,Healthcare,Buy,-7.945611510084911
2026-02-11,NFLX,238.37389232409092,363.7391535090318,251.78589954918996,170.42802122531873,54722131,1728403673879.2966,20.311875973313054,2.745526072612716,Tech,Sell,-0.9921057649006926
2035-07-08,NFLX,499.1481971810122,476.61453684261255,276.0259972144544,183.29684589146683,81124026,1554064190137.0474,39.071122567578556,2.5857774089401957,Finance,Buy,-5.226883877401701
2025-03-04,META,208.06857905951244,200.61018709714037,207.17371851041634,198.7313273649237,72689603,942754050997.2549,48.25549028429209,1.61972719724228,Energy,Hold,-6.458461386613288
2033-03-26,MSFT,113.10807622447876,106.28482453911629,456.6319727118945,499.3916428244011,83502136,1537452868777.4536,38.91541678163388,1.0486903668206056,Healthcare,Buy,1.8672535736687301
2036-11-11,NFLX,498.04443699054985,104.45850721176826,212.18381392572513,167.7947311260763,40995007,1455570432837.4517,23.258187278017264,1.6420895507285067,Energy,Hold,7.672036865599377
2041-06-18,AAPL,498.4507449691441,275.3741081149387,400.1837246770385,304.1971924032146,40059721,1186457613395.7434,18.288866323475226,1.1901489008978672,Energy,Buy,3.4636220831950233
2028-11-14,TSLA,308.49028075156815,351.1705849595928,363.97044787711263,333.315945283377,74315016,1767743780141.8254,18.596020588111376,2.561016626654284,Finance,Buy,2.174088232190405
2033-03-26,AMZN,194.76426191323532,146.8804090334961,415.6202136508214,439.9819139610611,99659626,1297762222065.5698,30.424787924018005,2.134640463060813,Finance,Buy,5.761992263769379
2025-04-02,NVDA,406.55779739131765,115.78404840028877,289.71727549987986,252.01446717323668,20873932,229537261591.9801,32.84197948984165,1.3377053620330477,Finance,Buy,7.828806134703687
2024-08-01,MSFT,213.07915011446536,135.12432803516356,283.2393229199925,104.3465624785683,88212089,1093335750483.5195,29.347144001724573,1.3176710132515113,Energy,Buy,4.1756408356982675
2059-05-21,META,489.4673996203062,4481.621178041159,222.1711002308016,127.71797258185873,33039080,1688659821289.5703,26.447438279487216,2.629642301717221,Finance,Buy,6.924944822996334
2021-06-03,AMZN,356.1118646431086,,394.6005290117412,138.10910051530726,76364827,646267809341.8501,20.16197613514759,0.25200254809858436,Energy,Hold,-0.6969175506053489
2024-02-04,NFLX,,452.899431051508,104.36163205581313,405.56660678207044,5626565,1530322943249.09,32.23538795087093,2.46814147209086,Finance,Hold,9.915091155817354
2026-11-19,MSFT,196.56431179320788,262.55812592472944,464.3069734750077,321.89426750051734,52345015,566282658060.6464,36.63229055456501,3.504670948003164,Tech,Hold,-8.43785491002391
2027-11-06,NVDA,391.2806627165536,375.19230048128594,291.5300840883006,267.79001183270367,61549121,774183079786.1249,28.434748810197835,2.301087370840797,Energy,Sell,6.785182979683668
2049-08-16,AAPL,354.73559890701335,474.407970956657,136.21060011585297,449.6331194951856,80855168,1904233721915.0469,33.32785754212175,4.887384453538452,Healthcare,Hold,0.38294353224586786
2022-10-10,TSLA,309.1085128387992,296.4719459581683,268.2908374467022,114.13030757909138,3104589,1711218100031.1494,26.76032415955405,3.278516727085612,Finance,Sell,-8.928212818511966
2035-10-16,MSFT,145.76844458685042,,368.57274455591266,259.0721871010784,49551334,1114443319126.1865,36.666276913577505,0.25684577812165543,Tech,Buy,-7.406423997183847
2036-02-12,GOOGL,390.2566602247397,483.3144654805894,317.5955152101759,376.5301210966653,34415029,356997884812.9182,48.70805932052666,4.520812672247818,Healthcare,Hold,2.9888091710409235
2043-06-07,NFLX,378.9854757879676,228.71512969003368,239.67482502030148,432.167001668856,88859897,844320741403.3967,16.655917967971313,4.1714915359631535,Healthcare,Sell,-1.3714804380090193
2023-03-11,TSLA,130.8851099899572,291.64597596333175,471.0012443588438,495.2597211784949,20355015,516938664284.9988,41.00122489104004,3.0524289853751387,Energy,Buy,-7.336004562597893
2054-06-11,NFLX,121.96097873837442,533.1276448848009,158.24036075661496,279.849580527719,44241008,1511183640377.9294,27.365078487074168,,Finance,Hold,8.523584147239486
2047-08-28,NFLX,121.52793301436841,264.13218582009335,136.16790245605665,451.4335347964857,27196025,238549290702.5395,45.4794727029172,1.527892663652613,Tech,Sell,7.251106018308725
2034-08-09,AMZN,220.59607286920226,105.60092593980984,94.93342169897102,140.47544666766387,2021393,1471168720541.1897,14.690334886774043,,Tech,Hold,-1.21544891061259
2024-07-13,NFLX,346.72335527919364,314.6594349504106,108.99829843490028,273.99994963837787,50493130,1639124787331.6099,31.53359878007246,1.9246115903835732,Healthcare,Sell,4.4789939420501135
2042-01-11,META,401.62284443621485,406.89828531760617,324.23146198711447,183.18862202938573,10911621,1079599792788.9812,34.12522541031135,4.741531242747627,Energy,Hold,2.717667260129142
2022-08-09,GOOGL,284.3682821992155,396.05901866940053,277.5070664437819,105.62966676375854,68760538,1916423841127.2988,25.650487674320452,,Finance,Hold,3.539449643798589
2035-07-03,TSLA,342.08329855258233,145.58069999542425,100.06563880845258,403.85144196780135,21869562,849322047349.0038,22.701947121859728,2.95183625507881,Finance,Buy,-0.30943067978966887
2049-09-04,NVDA,427.5480128753632,493.89195623753,241.83243448204587,120.51095947015189,37867767,1287025632767.794,30.046971355895952,2.438448738124878,Finance,Hold,7.957258120895496
2024-11-08,NVDA,231.02044957553613,376.9226602829399,219.2645731492254,117.32831531279464,45824464,1326482685504.534,47.81688033937849,3.680311653724152,Healthcare,Buy,-4.3819867661406935
2036-03-27,MSFT,417.57826972890155,177.88791969040844,189.15329674285414,333.3495413452789,6616440,58668290942.079834,14.532882217572766,3.7638879910588003,Tech,Sell,-4.1029144926505845
2046-09-09,AAPL,148.07718825432823,519.6885225189121,173.4221283751475,144.32846900737286,43546728,1828084622925.6611,49.501640168656635,3.8264216913398226,Finance,Hold,0.2719722189487399
2047-02-21,AAPL,372.2412824159269,437.8026914239924,256.0138088705005,198.88105474135762,51901963,813833468895.5922,35.17379440646906,1.1745943691850798,Tech,Buy,8.468962559897044
2035-12-25,TSLA,356.95731222926105,5342.234362757986,385.05899005897083,490.7971669008887,39373165,1718604502811.771,48.47072783599435,4.216786548296493,Tech,Buy,0.13451420638802247
2025-12-10,GOOGL,276.6674102086404,303.10914981249005,245.5405717317376,391.8275252407246,12463844,753414175546.24,39.30510949013346,0.1255694928508061,Tech,Buy,7.957480639369717
2051-10-11,AMZN,265.28210144187517,405.52860983181813,456.23226382836793,376.47388673432266,57791193,1316712412896.9705,42.9579248569589,2.16497618654295,Tech,Sell,7.468251475824847
2024-12-08,META,122.02865422091008,305.1070691296462,217.71879854297424,124.91921386048071,5986063,1779929273811.9001,36.33535451775842,0.9138072288528193,Tech,Hold,-1.6708059569424591
2028-02-29,META,265.9602216626826,418.9054444148001,155.91955990216945,490.7557382598168,36133845,1083706964309.2015,38.84856042458736,3.558389985185808,Finance,Hold,-5.586554567920789
2053-08-21,TSLA,191.0707874029751,152.55863033252442,430.2000851166738,147.93674850686128,3638931,1953258458484.9985,15.70847114201702,4.826072093833828,Tech,Buy,-7.745017489952684
2046-04-10,NFLX,-223.94720561196436,475.0736799225039,307.24758744565423,153.0341941156876,83916139,1214036168039.533,28.379986393106588,2.5699830076816017,Finance,Hold,9.478165341288037
2022-02-23,GOOGL,169.34866339941533,330.58872989138536,189.60110051806242,346.2938706215971,15616804,1956546055957.875,44.51684509828034,2.4387577103373066,Tech,Hold,-8.428746574043895
2053-09-29,NFLX,281.2815088051308,413.91623474414996,246.5053633349169,403.84641798377663,47625408,1483831736089.0977,34.2204329721777,2.7293386139689573,Finance,Hold,0.844049933737006
2060-07-13,GOOGL,479.226665684275,205.77425316218955,186.19564718421896,425.4073559654652,87474273,1096335533908.8546,37.75128607502817,1.8018987484691644,Tech,Hold,3.2019368686460803
2029-01-16,MSFT,444.16196082402803,101.51709459287957,450.9513088326966,165.0644830810528,44869016,746652559971.641,27.68104178958604,3.2259650319020885,Tech,Sell,-8.867365516193837
2055-10-14,AMZN,161.7499071158521,477.6001732633633,421.65138067616545,442.7477388311748,66317284,254866364682.63797,42.80567078557915,3.1425323676622026,Tech,Buy,8.991837305339509
2060-08-25,META,419.5125691589816,533.668399025715,281.3062000805986,180.75846029561654,2345210,539949327820.6313,48.29182796437922,1.6138418480668892,Healthcare,Sell,-8.619116961947562
2038-02-15,META,161.3127419605016,498.64482554272786,106.31025105779366,371.8582198589967,13002622,1331825615903.3557,13.056387536712407,2.3363220662832123,Finance,Hold,2.2991133133455666
2046-10-02,TSLA,363.30778370533244,342.1377974257347,103.2339749735781,374.5498775688703,56852114,187226446353.6721,39.36066013347573,2.853634444077848,Finance,Hold,3.047920889227729
2051-02-18,AAPL,423.5889267518831,369.2941673139757,379.44497150901924,430.64582732652656,27163401,628252716937.8735,29.57462131545101,1.8445559595929428,Healthcare,Sell,2.512138237360574
2059-08-29,AMZN,470.3618973377309,155.90968330335681,102.03304163493968,256.7433358322628,41424994,362397555687.8295,45.23626038880887,0.39443955608795045,Finance,Buy,-5.293187010668792
2022-02-04,MSFT,256.31321641410057,188.36704888463956,372.18492740752595,490.9664734112979,11295490,1020574961728.924,31.619738086128812,4.696509350097549,Finance,,7.948211637198938
2052-09-03,NFLX,108.08311590241475,344.14016099217514,375.86994500742946,204.8630672659856,32531789,384463024576.5059,23.324681510425158,4.343718231662844,Healthcare,,8.110155836655075
2024-08-31,TSLA,433.88412865400124,116.40150582163432,433.8007278837846,272.9881742135083,36948933,1839918263752.8423,35.90829178043803,1.408810011890416,Healthcare,Buy,-9.485899083577657
2057-05-03,GOOGL,416.898203758067,543.051978162084,442.85810084735925,166.63760354880287,80048201,462061653601.3709,23.78420558242145,1.8426373465769048,Finance,Sell,-1.678082639684371
2040-08-17,MSFT,419.0730970693298,221.15583400712072,457.08957270368114,299.5829735081214,55471685,1807883977136.456,47.1261581434354,2.3694758434728467,Finance,Sell,2.088325458265894
2037-08-18,TSLA,216.21175889349607,460.0953778934805,91.20266858791629,310.0214722882982,50920630,672886397217.8569,25.76213922555113,2.3770102864282183,Finance,Buy,5.300270899238548
2037-07-29,NFLX,249.63248097404903,269.5791317062678,419.682915377489,262.29528602416855,37532203,1634290285724.8215,39.80934342098993,2.827117101783179,Healthcare,Buy,-8.92915613578144
2043-12-01,AMZN,127.87566891720004,305.44783314418316,167.66787232103644,378.5746935575132,40814692,1562451399851.6707,19.513120298857896,0.467542849799496,Energy,Buy,1.8846058303431619
2042-04-17,GOOGL,457.49387346665674,322.75063652791175,360.9086198594742,373.21216165604744,16363767,264331704039.61957,35.16310043972204,4.354390531476145,Finance,Sell,-2.106354606201231
2033-02-04,NVDA,404.47770648303424,406.06132446358436,366.9394292307242,343.135327369182,41216458,949460273872.5228,12.407691034186414,0.13957216666451333,Tech,Buy,6.080823936562677
2037-01-24,AMZN,390.1821686502451,441.94565740771935,202.89287840886627,100.55511984942642,33010457,1468091760833.9915,28.913675404214523,2.274124006200691,Energy,Buy,9.096063299044733
2024-09-06,TSLA,490.39666038136164,495.171584572908,416.40511027106845,313.2272631675875,9968536,991009421770.4552,35.514652881513356,1.6785828019161575,Energy,Hold,2.4114564050526326
2056-11-16,MSFT,303.7167440341201,448.11014391151355,108.23608719808907,403.06876060512457,40584846,614466723858.8145,49.38285856281172,3.7144588762799517,Healthcare,Sell,5.516611593822997
2032-05-27,TSLA,,472.2398506112997,190.24360831208404,432.48154023096237,16170761,912268287619.9427,32.047066017564774,0.7212306125627277,Healthcare,,1.2576536722141007
2025-04-18,AMZN,154.81761333744416,192.58981563805696,315.66480664530263,260.4123265533731,13100454,726535270200.8617,39.20234464263703,1.2004543100573273,Energy,Sell,-5.846880081942018
2042-10-11,AMZN,344.6615063214574,313.973047297864,329.70092044030076,195.53241090058754,11890145,1547258217607.5557,18.59691836806316,1.7531274884091004,Finance,Hold,-4.243518776948676
2041-11-28,AMZN,302.28545251485684,386.7055864442831,272.44869361627514,254.5059720967862,47700290,185392420231.82025,38.37803968657164,1.1352696579908912,Healthcare,Sell,-5.258379071478052
2041-10-06,AAPL,,218.55292394057713,222.25485981630135,440.74212892633017,5846554,1875542865031.9167,31.04148947699338,3.517552332338628,Finance,Hold,5.626666202164575
2034-02-25,AAPL,280.953283161646,217.18783468825444,182.9732998228913,111.27144677398317,27679148,1647411721627.7385,23.6679085794832,1.646245097405712,Finance,Hold,6.322712558139514
2022-08-15,MSFT,274.4589516722922,515.9742222144959,192.73298059024643,361.5939120486495,6117657,482729422878.31494,20.19458914882157,3.1204306379255833,Healthcare,Hold,6.710102120348292
2020-01-25,NVDA,162.19822976440653,143.81159746370162,406.454905221141,217.20171774817368,89379593,1555457558586.8003,30.07035040118317,3.564634092541699,Energy,Hold,-5.059075262803365
2032-01-26,MSFT,,177.23819577255583,333.3270819715126,302.52205910503216,25060577,1580268018008.7744,11.941384005304663,1.4780557355902086,Tech,Buy,5.41750563317002
2022-03-21,AMZN,256.9710177194188,305.3266185530075,286.1500016085138,267.66949357820215,69884182,1714173666150.475,13.370805261239681,3.4911114864269117,Energy,Hold,3.5746730363081785
2056-03-09,TSLA,138.16276254195174,117.32678839682487,118.33963694661574,334.42008518180364,73699052,939820207704.995,22.3292074915275,3.327937556976467,Energy,,-9.135044574426516
2042-11-15,NFLX,311.2662026366752,304.86797580436405,369.6405268202457,234.2260928364728,36601704,382279556882.2814,28.78700650165285,2.1873576726700166,Tech,Hold,-6.514125441101635
2020-02-16,NVDA,136.3297114491363,397.25251832571496,411.55093399015044,307.6255337774153,40252214,610401138506.8562,20.49617678653763,4.56131473494576,Energy,Buy,-3.4808645969066276
2033-01-03,TSLA,323.02691846411153,297.8607378284434,340.5333840699059,395.27907877870956,50553178,32472488528.00338,43.20470821430832,1.1140733839377759,Healthcare,Buy,6.327928012205966
