batch_id,production_date,product_line,machine_id,operator,shift,units_produced,defective_units,defect_rate,material_cost,labor_hours,temperature,pressure,quality_score,passed_qc
BATCH-000035,2021-02-26,C,MACH-019,OP-007,Morning,963.0,40.0,0.003768685602166,2259.0,9.935568242938388,30.154477975674055,4.933019512151049,87.0403760150829,0
BATCH-000036,2021-11-11,B,MACH-020,OP-035,Evening,765.0,40.0,0.08808788682795575,8395.0,1.399640035102169,44.36908504949291,8.75878160912567,60.44381089337313,0
,2021-08-08,D,MACH-009,OP-011,Night,816.0,10.0,0.04974144277738313,4600.0,3.848858924159638,46.399950197163356,4.95121602566161,76.88342450170337,0
BATCH-000038,2022-03-01,C,MACH-018,OP-013,Night,189.0,,0.03600411887553791,9550.0,10.555860194980811,23.262756806874265,4.662430287031091,87.22180302526635,0
BATCH-000039,2023-06-03,A,MACH-013,OP-011,Morning,780.0,16.0,0.0029495885716505302,3575.0,1.8832647314632647,69.5761996596483,2.0592427716282575,68.85745211016199,0
BATCH-000040,2022-08-23,A,MACH-017,OP-050,Morning,512.0,1.0,0.08876846370871391,7694.0,9.072215507642984,75.83799768110967,4.8645765779171235,74.80129493960746,1
BATCH-000041,2022-08-09,C,MACH-020,OP-021,Night,554.0,28.0,0.08672472150187238,4831.0,6.2573308676796335,33.36358997975392,6.864943361296006,99.63524083959297,1
BATCH-000042,2021-11-02,C,MACH-014,OP-002,Evening,603.0,24.0,0.02740344847523986,6570.0,7.631805388394889,74.44250154297877,1.2462599136906958,82.39507963069133,1
BATCH-000043,2023-08-04,D,MACH-019,OP-001,Evening,387.0,27.0,0.059528440956426704,4780.0,3.890992598328606,65.28392161596969,5.55074812593613,66.08717343292824,0
BATCH-000044,2023-03-31,D,MACH-012,OP-017,Evening,445.0,21.0,0.07532368424555491,6042.0,5.563920792891876,28.96249576610953,9.566512594294531,84.42829756208317,0
BATCH-000045,2022-04-01,B,MACH-012,OP-036,Evening,742.0,32.0,0.07892916771719012,1414.0,9.167526395763192,44.125062196751884,9.80985778072911,99.72940350876266,0
BATCH-000046,2023-03-05,D,MACH-006,OP-037,Night,196.0,41.0,0.07790927109707121,9364.0,1.8516479232040597,71.65292128977217,1.763572159608974,64.6898028467865,1
BATCH-000047,2021-03-07,C,MACH-002,OP-019,Evening,838.0,2.0,0.035265349913889625,8639.0,8.543011218528605,48.53266977520794,6.798106801251447,88.0043084913093,1
BATCH-000048,2021-12-27,B,MACH-017,OP-024,Evening,161.0,34.0,0.017106989663545857,8703.0,9.646569555686291,32.198313455855335,3.4570094720816034,84.07337550747044,1
BATCH-000049,2021-02-28,B,MACH-019,OP-050,Evening,384.0,22.0,0.03758806798416519,6879.0,3.5800482915723,79.62919390137577,1.989655788367649,91.26766201061791,0
BATCH-000050,2023-06-20,D,MACH-001,OP-042,Night,315.0,30.0,0.014918871534882739,1928.0,2.1689761257908033,43.86893122703795,6.547324909289932,63.71853637780543,1
BATCH-000051,2021-07-12,D,MACH-002,OP-017,Evening,836.0,49.0,0.09023607399891376,8845.0,10.711498080610578,27.99003709464722,2.6862753277373423,93.12993282708322,1
BATCH-000052,2021-05-30,A,MACH-005,OP-037,Evening,258.0,,0.057170011431845406,4239.0,9.882646593068623,43.34668566909353,9.220472966332363,72.45856078903324,1
BATCH-000053,2022-10-02,C,MACH-009,OP-023,Morning,977.0,31.0,0.04097011860271313,8937.0,6.579601767690672,54.733479600719946,5.1309727132949,95.45783224616227,0
BATCH-000054,2021-12-03,B,MACH-014,OP-019,Evening,529.0,49.0,0.0005750195287723914,6034.0,5.725959233106644,36.80314702024539,5.580249469457672,95.0550132970026,0
BATCH-000055,2022-03-16,A,MACH-012,OP-050,Night,660.0,28.0,0.027428494110050307,3436.0,5.725641937700058,78.32258081836567,1.3745204816664662,82.5046917820249,0
BATCH-000056,2022-11-06,A,MACH-018,OP-024,Morning,643.0,25.0,0.08937639685719655,6011.0,10.088465581639946,70.38255541963758,3.289594598880704,85.36848053103333,0
BATCH-000057,2021-01-18,D,MACH-004,OP-039,Morning,464.0,46.0,0.01712163455653525,1496.0,7.567848026389741,61.841267666067694,6.799784406445454,93.34241016323665,0
BATCH-000058,2023-05-13,B,MACH-016,OP-039,Evening,276.0,1.0,0.06121392402474746,1284.0,2.1229289701615426,40.45709443911293,5.021801064810269,94.51543707702854,1
BATCH-000059,2021-08-23,B,MACH-009,OP-050,Morning,987.0,42.0,0.06270788673136748,4703.0,8.844997381324731,57.427761801249844,6.947977425300104,97.46799766637265,0
BATCH-000060,2022-04-22,C,MACH-009,OP-014,Night,744.0,3.0,0.023944116318241438,1771.0,6.828547105605712,57.86618620096819,1.6588981683757058,61.251109875110174,1
BATCH-000061,2021-08-11,C,MACH-020,OP-005,Night,917.0,8.0,0.0036713246225271836,1846.0,4.136524532946876,22.154287299092026,8.385882978890871,97.91641264467285,1
BATCH-000062,2021-11-07,B,MACH-020,OP-048,Evening,174.0,28.0,0.04766269329651105,4492.0,6.823630709030839,45.04742448056298,34.409415601399644,95.45174882556078,0
BATCH-000063,2022-12-08,A,MACH-018,OP-017,Morning,582.0,18.0,0.06062688566639706,2077.0,1.8989640376899843,34.569604302787624,8.003599494261433,83.2064873755189,0
BATCH-000064,2023-07-07,A,MACH-001,OP-023,Night,891.0,8.0,0.046214759858447266,6887.0,4.82270915197828,58.507889799578955,1.91357573781251,76.48940866509886,0
BATCH-000065,2023-06-21,A,MACH-016,OP-010,Morning,834.0,,0.021742151148696875,8490.0,7.199050481751446,50.519982534921326,2.244762405413103,80.81882656341791,1
BATCH-000066,2022-03-20,B,MACH-004,OP-007,Night,,23.0,0.09702083864274266,5096.0,11.981149202287217,59.755551288388595,3.977114827291134,73.34758919507573,0
BATCH-000067,2023-01-09,C,MACH-012,OP-015,Morning,820.0,20.0,0.041249847674417375,2534.0,2.544043001007519,32.023394831560786,9.05039537040448,91.75431050132488,0
BATCH-000068,2021-12-16,B,MACH-019,OP-019,Evening,878.0,23.0,0.07568926438241332,3973.0,6.45451896168047,51.82128334797186,6.200491902936439,89.69269152899261,1
BATCH-000069,2023-09-15,D,MACH-007,OP-021,Morning,398.0,29.0,0.05306600515941288,8675.0,3.4613972446406622,36.732845744449705,7.434859798096865,85.75374323849505,1
BATCH-000070,2022-08-23,B,MACH-013,OP-036,Morning,540.0,23.0,0.08950452227771001,9612.0,2.8254998147500916,31.91111591375415,3.202672132088159,91.73011938841157,0
BATCH-000071,2023-08-14,D,MACH-008,OP-001,Morning,670.0,17.0,0.05612626499513365,4621.0,3.2067254576586004,54.91188038410056,2.8899562289945275,60.66234394028593,0
BATCH-000072,2021-10-12,B,MACH-017,OP-039,Night,704.0,40.0,0.022600583899098105,6902.0,11.58556012772012,41.0981678800266,7.49150625758727,97.23970625347607,1
BATCH-000073,2022-10-22,D,MACH-001,OP-008,Morning,356.0,24.0,0.04779617671824733,4427.0,6.723676597219379,51.01764963349527,4.962291584391036,89.36967844937823,1
BATCH-000074,2022-04-26,D,MACH-015,OP-050,Morning,148.0,38.0,0.03129649138258505,1023.0,1.2311388283518956,31.798290427677728,6.772259178234877,69.85948008582301,0
BATCH-000075,2023-08-05,D,MACH-014,OP-009,Night,110.0,9.0,0.08953002431416396,7287.0,10.812392807584345,28.25520297200626,9.966834354352413,99.99404340835326,0
BATCH-000076,2021-01-21,A,MACH-008,OP-008,Evening,240.0,41.0,0.08346744632237747,5071.0,10.671377784191657,55.30024985070311,6.05207549169535,83.95334889324289,1
BATCH-000077,2022-12-10,B,MACH-020,OP-026,Evening,,34.0,0.047012138973943955,1271.0,5.8240570004377625,25.876616119745496,9.2502593763837,85.9497490151767,0
BATCH-000078,2022-12-31,A,MACH-011,OP-022,Morning,183.0,,0.05251668275815639,6719.0,11.539288307395951,50.4311922249285,3.940403313433608,83.02249621460646,1
BATCH-000079,2023-04-17,A,MACH-009,OP-020,Night,850.0,27.0,0.04195104170434455,6870.0,10.773876002107464,55.179730023618475,1.1687732928786203,79.47094756569498,0
BATCH-000080,2023-03-01,B,MACH-003,OP-009,Night,686.0,39.0,0.07055271167140463,8785.0,2.0775386702486536,21.555495682052985,5.189585576930763,80.71013125762046,0
BATCH-000081,2023-08-16,D,MACH-011,OP-050,Morning,310.0,34.0,0.03967210603887247,6014.0,8.099709247969805,66.0635101250706,5.858123507314018,63.74359523682874,0
BATCH-000082,2022-11-03,D,MACH-003,OP-001,Evening,3460.0,49.0,0.07013109600864954,1125.0,2.39306894469231,47.80218324573556,,82.23755949413602,0
BATCH-000083,2023-09-18,D,MACH-007,OP-023,Morning,799.0,1.0,0.019174278409489588,4972.0,7.290294568749678,71.89753467967583,6.545546540049213,87.65695335129652,0
BATCH-000084,2022-10-26,C,MACH-011,OP-021,Night,300.0,9.0,0.03775338665093019,9785.0,10.305968190703318,71.04545281889087,7.564317388800859,91.8528565206222,0
BATCH-000085,2022-07-04,C,MACH-015,OP-002,Night,283.0,12.0,0.09389095599048311,7960.0,10.353220439259973,58.53148840733616,2.8478905481735524,93.83561315602701,0
BATCH-000086,2022-03-05,D,MACH-016,OP-011,Night,236.0,2.0,0.031355585020908426,1767.0,4.248095482433431,66.23831975097639,3.593513825540084,65.99835894068124,1
BATCH-000087,2022-08-05,B,MACH-011,OP-013,Morning,475.0,41.0,0.039075101035550286,2775.0,2.2707054113538,40.20580102378463,6.708312567925187,77.71432498514353,1
BATCH-000088,2021-09-05,C,MACH-019,OP-014,Night,768.0,15.0,0.08983623650097233,6042.0,3.5401669221840986,77.46132360276253,3.1877015190085025,78.1816227263242,0
BATCH-000089,2021-10-10,C,MACH-009,OP-017,Night,347.0,16.0,0.021143498438913513,5597.0,5.402259734579671,79.8121991396057,2.543941114362816,62.48537774658891,1
BATCH-000090,2023-03-30,A,MACH-014,OP-046,Morning,253.0,21.0,0.04652660373666309,7959.0,8.433980813646095,64.85463387810933,2.388721159419112,82.90795769107848,1
BATCH-000091,2022-08-25,A,MACH-016,OP-001,Night,379.0,39.0,0.04509677381465595,8471.0,5.222535232198427,38.50822540120356,5.609547784167483,83.58353884845587,0
BATCH-000092,2021-09-05,C,MACH-004,OP-041,Evening,923.0,49.0,0.04910168936257895,7057.0,11.14697305367164,22.00337636663386,6.974533252532027,81.81679160678549,0
BATCH-000093,2022-09-14,B,MACH-016,OP-002,Morning,531.0,15.0,0.005682437240364691,9961.0,5.760660123377029,47.93503436452872,7.307404291175543,96.68295566156539,1
BATCH-000094,2022-11-28,A,MACH-015,OP-039,Evening,813.0,28.0,0.0439955029137544,1762.0,8.46915524629506,47.84572487311234,,68.47386836068152,0
BATCH-000095,2023-08-21,A,MACH-018,OP-020,Night,821.0,29.0,0.08682254274834529,4435.0,8.601742246007083,53.99640431900705,1.3959845635240278,67.09584852377697,0
,2022-01-01,C,MACH-005,OP-004,Morning,483.0,4.0,0.07578222303977693,4676.0,10.282897171727106,63.05134897022066,4.009639102008464,69.3016829752847,1
BATCH-000097,2023-06-04,B,MACH-009,OP-025,Evening,882.0,37.0,0.07005784596397165,5937.0,9.897259815312697,36.342830476306084,7.897498340672929,62.80428321792986,1
BATCH-000098,2021-01-04,D,MACH-003,OP-019,Evening,363.0,17.0,0.02012456048885494,2336.0,4.608073369027449,48.76376907084402,8.885425785446,78.31678587442593,0
BATCH-000099,2022-12-31,D,MACH-002,OP-008,Evening,114.0,6.0,0.022376067445214788,7549.0,9.984682602856282,34.18044804121949,8.242749261343437,71.51671483821329,0
BATCH-000100,2022-11-06,B,MACH-020,OP-031,EVENING,287.0,44.0,0.012021802060462994,6920.0,9.071995342788277,54.02848709727703,7.6007255828459455,63.45738756645852,1
BATCH-000101,2022-04-27,C,MACH-020,OP-008,Morning,921.0,34.0,0.07949633637789633,4304.0,1.2614096528164913,23.746557485061167,6.337111095922476,90.89931382418071,1
BATCH-000102,2023-02-27,A,MACH-009,OP-037,Evening,529.0,2.0,0.04006957481108556,2325.0,3.092168513161573,24.49302268814968,8.16888224429233,94.18719217158903,1
BATCH-000103,2023-01-12,D,MACH-010,OP-014,Evening,132.0,34.0,0.08266180257355576,5631.0,8.423429031573189,71.23201838581369,1.2100551172108442,83.25186539377171,0
BATCH-000104,2023-01-06,C,MACH-005,OP-014,Night,916.0,12.0,0.009590878864611619,9046.0,5.914903154955158,36.84259788447535,8.871986885206802,79.07879538317813,0
BATCH-000105,2022-01-27,A,MACH-014,OP-047,Night,881.0,46.0,0.08685334489807078,3311.0,7.262792671180694,30.851699742373082,3.5647040508453176,68.9330389305655,1
,2022-10-13,A,MACH-011,OP-010,Morning,775.0,34.0,0.07581868547226873,2154.0,2.8569994705036077,31.791885164319993,4.059753924364053,77.32919221076395,1
BATCH-000107,2022-08-03,D,MACH-003,OP-027,Morning,306.0,19.0,0.043433958895296554,3694.0,7.156420097777906,72.74646932288597,1.5172739736784067,67.59840617517237,0
BATCH-000108,2021-11-07,D,MACH-019,OP-024,Night,237.0,40.0,0.07108921891475269,6322.0,9.09725276413598,317.77845022722283,9.959633701669093,99.25765896607732,1
BATCH-000109,2021-04-02,A,MACH-006,OP-002,Evening,626.0,40.0,0.09570902732280177,3122.0,5.675332372435302,40.408247341683825,7.6121324523050955,94.75515661876537,1
BATCH-000110,2021-04-23,A,MACH-009,OP-003,Night,459.0,14.0,0.053507751745983136,9706.0,5.524464324933211,27.40584536502202,7.657033864051362,84.23893893150756,0
BATCH-000111,2021-05-03,D,MACH-011,OP-019,Evening,191.0,,0.02206807067512996,7974.0,10.016235257083807,32.01538594348501,9.291988348573419,74.77700698874148,1
BATCH-000112,2021-11-21,C,MACH-010,OP-031,Morning,495.0,12.0,0.09155065146202052,3649.0,11.936841946024492,52.87558827828944,9.95506109261715,74.65335078763228,0
BATCH-000113,2022-03-18,A,MACH-006,OP-008,Morning,294.0,28.0,0.006904554243843653,5359.0,7.006734770348537,53.53669463086374,7.132353615769574,68.77748955669638,1
BATCH-000114,2023-03-23,C,MACH-017,OP-033,Night,439.0,42.0,0.05552908898489835,9334.0,3.8044806294985105,23.520551735823865,6.599555769212903,72.72013568783146,1
BATCH-000115,2023-07-02,A,MACH-006,OP-007,Evening,234.0,18.0,0.018363046492225355,1849.0,5.524212267690155,55.260259018750496,8.395524542759773,75.4070901923105,0
BATCH-000116,2023-06-02,D,MACH-014,OP-050,Night,492.0,45.0,0.005101101617544857,6133.0,9.517101849125831,38.00402778913093,7.243999383468347,93.55905362303318,1
BATCH-000117,2022-10-14,D,MACH-005,OP-049,Evening,950.0,5.0,0.09660583518119698,4363.0,8.072489819188748,54.105138580869685,2.0519151243678886,68.9855407760056,0
BATCH-000118,2021-10-06,B,MACH-003,OP-012,Morning,449.0,9.0,0.09319581738613603,6767.0,10.318348204014242,23.740262641185595,7.834029314492761,81.64989810237562,0
BATCH-000119,2021-01-12,B,MACH-005,OP-001,Night,537.0,10.0,0.052400992811914564,7315.0,5.5569170388276,49.66770684825221,7.22072075591284,69.9509973446514,1
BATCH-000120,2021-06-15,B,MACH-001,OP-002,Evening,452.0,45.0,0.07001407396937868,8245.0,5.1218537263363615,32.938657320271005,6.008953749675344,82.63939377236376,0
BATCH-000121,2023-07-12,D,MACH-020,OP-022,Night,302.0,3.0,0.030605017790948465,7990.0,9.643443353980325,67.76483949238789,2.3876147807212695,62.729775830130556,1
BATCH-000122,2021-06-25,B,MACH-002,OP-027,Morning,528.0,14.0,0.025805583492185293,7046.0,3.1159081678022913,22.133263397294108,3.8944165232796966,64.18985327284162,1
BATCH-000123,2021-02-23,A,MACH-002,OP-038,Night,105.0,28.0,0.07443006491744183,,10.791743122310724,28.724800728689605,5.737271427664347,62.894186903053495,0
BATCH-000124,2023-01-10,A,MACH-010,OP-011,Night,861.0,27.0,0.048799961543980454,9253.0,5.341952215184138,28.8185851627101,5.087188081966232,84.99058088283923,1
BATCH-000125,2021-11-24,B,MACH-020,OP-019,Morning,676.0,24.0,0.06013495320105142,4424.0,4.296027033330743,69.37312069851725,1.3527104076400334,80.07182579304498,0
BATCH-000126,2023-02-25,D,MACH-004,OP-028,Night,875.0,27.0,0.09958136957014176,7642.0,8.228254848974611,28.520752926164512,5.306265476236364,81.61175868050566,1
BATCH-000127,2022-08-12,B,MACH-001,OP-022,Evening,,12.0,0.052586506928826354,6978.0,7.9985895992746645,53.42071215985681,7.537048788302096,80.06660402648168,1
BATCH-000128,2022-09-18,D,MACH-007,OP-030,Morning,433.0,31.0,0.07565102224221432,2478.0,11.896869062480699,61.533214474551315,3.7566247576303025,70.79256925038003,0
BATCH-000129,2022-12-21,B,MACH-007,OP-015,Morning,707.0,7.0,0.07757465903467009,9652.0,11.000446745794285,58.36071848952962,4.241351872432029,60.5772658094904,0
BATCH-000130,2021-07-01,B,MACH-014,OP-035,Evening,894.0,26.0,0.08334988088686046,3699.0,5.793106873093223,25.694222828831105,8.974963557312185,75.63436714521046,1
BATCH-000131,2023-04-08,D,MACH-002,OP-005,Evening,919.0,49.0,0.06269856214673748,5391.0,3.134052141941658,67.6738955850887,1.2634223859351774,71.78741610053046,1
BATCH-000132,2021-11-20,B,MACH-017,OP-016,Night,982.0,47.0,0.07789132035395979,6085.0,7.541744378297849,29.325601987838862,4.513554349785398,91.1791936027411,1
BATCH-000133,2023-04-06,A,MACH-002,OP-019,Evening,366.0,23.0,0.06674408151676452,7030.0,11.806857768225415,47.88823371789927,6.487153769582122,62.37654049274232,1
BATCH-000134,2022-05-07,A,MACH-012,OP-001,Morning,242.0,28.0,0.02358939372822144,3938.0,9.69229401100165,34.23201866925468,5.706889068372791,60.56314338021889,1
BATCH-000135,2023-04-12,A,MACH-003,OP-029,Morning,698.0,45.0,0.04638465894955447,5245.0,3.387984155067313,69.30985143300838,5.636022884727238,96.90293688957905,0
BATCH-000136,2022-08-05,C,MACH-004,OP-038,Morning,798.0,13.0,0.0699460747304344,3349.0,5.088640518597156,24.840977524224325,3.910920294843112,95.45055459053583,0
BATCH-000137,2021-05-22,B,MACH-019,OP-049,Night,889.0,37.0,0.02581099396501596,3143.0,9.003598718733306,51.22750724726972,7.815723724658175,76.64934333054532,0
BATCH-000138,2021-07-29,C,MACH-011,OP-042,Morning,301.0,,0.025455077631032965,4801.0,7.455919854226368,32.695647322560845,3.2876597999590054,62.901442504329935,1
BATCH-000139,2023-03-11,C,MACH-005,OP-032,Night,960.0,38.0,0.08635577409630707,3693.0,6.41146455628456,74.43391122252416,5.237512967731161,90.5340670688672,0
BATCH-000140,2022-09-30,D,MACH-008,OP-004,Night,382.0,43.0,0.0054185403392910565,1960.0,8.79244703042885,30.061043171780213,7.999156197528084,89.94895940514047,1
BATCH-000141,2023-09-19,B,MACH-008,OP-006,Morning,497.0,35.0,0.041476593499586795,8016.0,3.767368313568772,36.45596474866224,9.361582668483496,65.57519258463033,1
BATCH-000142,2021-09-27,D,MACH-007,OP-011,Morning,901.0,38.0,0.0963221817734583,5499.0,11.82634896589887,35.419203926525284,3.5914825534666432,96.87837852338052,1
BATCH-000143,2021-01-26,D,MACH-001,OP-022,Morning,3260.0,32.0,0.052334942281528865,4817.0,10.015097100689557,20.776224218583806,7.752029473560788,70.0134330196103,0
BATCH-000144,2023-05-21,A,MACH-007,OP-045,Night,,41.0,0.09413543625451991,5754.0,11.857650943492445,72.21401995969788,5.413823386062746,98.66161962137872,0
BATCH-000145,2023-03-10,C,MACH-005,OP-039,Evening,492.0,49.0,0.0628035181927145,2922.0,9.814331072334152,39.82079096306438,6.945363354446128,94.40018376483609,1
BATCH-000146,2021-09-02,C,MACH-010,OP-008,Morning,,13.0,0.09907059357488002,3784.0,7.241831528367082,37.750346701448876,9.294577642232829,90.97251792108739,0
BATCH-000147,2022-07-29,B,MACH-010,OP-024,Evening,844.0,33.0,0.016998833963902605,2526.0,3.650379333348452,68.71262572573953,1.8693971930556184,60.77942476613522,0
BATCH-000148,2021-04-20,B,MACH-005,OP-018,Night,981.0,24.0,0.08597986102301461,3830.0,6.835096975677032,48.49828190101987,7.703862915456312,63.00794160382297,1
BATCH-000149,2021-09-13,A,MACH-012,OP-037,Night,198.0,35.0,0.0003986761779001702,2016.0,11.590617650989556,68.27800459602783,6.116450128206395,86.73369952973506,0
BATCH-000150,2021-02-16,C,MACH-017,OP-022,Night,371.0,23.0,0.03441944233407536,7804.0,11.1863141631693,23.664586768672965,2.1712331267129206,95.46942213668287,0
BATCH-000151,2022-08-26,B,MACH-001,OP-015,Night,586.0,41.0,0.02549931736971536,3426.0,1.7605433483440178,25.307433403965472,1.7428337748206144,79.71319131341671,0
BATCH-000152,2023-07-10,B,MACH-013,OP-042,Evening,607.0,37.0,0.08696225502147291,8816.0,10.827333324223966,68.74980704453459,3.1002264288033885,79.97113526819543,1
BATCH-000153,2021-01-19,A,MACH-003,OP-047,Evening,974.0,390.0,0.047278069565214145,3588.0,2.505120643302175,42.9474838899713,2.4456689162791854,90.49300837529265,1
BATCH-000154,2022-08-21,B,MACH-016,OP-013,Morning,246.0,4.0,0.08973035775516319,6749.0,2.9528023038105804,54.160724182675665,6.188610486066097,70.19664267439794,0
BATCH-000155,2021-12-14,C,MACH-005,OP-049,Morning,509.0,1.0,0.08905359871942652,9499.0,8.517293958082522,53.202106399691374,7.416444173168687,74.54239299553802,0
BATCH-000156,2022-10-03,C,MACH-002,OP-047,Evening,753.0,43.0,0.04927918293143795,6811.0,2.681074855226074,32.74353385971618,3.684384887244992,77.58871365350083,1
BATCH-000157,2021-12-03,C,MACH-020,OP-036,Evening,951.0,43.0,0.06620774499721842,5156.0,1.7385738468049232,63.430947973808635,4.376526233680194,68.08786959138345,0
