station_id,date,city,max_temp,min_temp,humidity,rainfall_mm,wind_speed,pressure,uv_index,visibility_km,weather_condition
STN-008,2018-11-25,Bangalore,24.954372185062017,26.380556093163978,95.12704083833742,40.6021047589016,9.522266422724284,1020.4734196022308,1.0,3.6905264714420745,Sunny 
STN-049,2017-01-04,Delhi,42.936595060052525,,36.26928789057611,87.99587672626224,5.33636850442003,1005.3115126613679,9.0,13.79130639259479,Sunny
STN-004,2012-06-12,Kolkata,34.261241088190125,21.105432858836274,78.82669913778439,12.686197383703979,28.66156281165396,1004.3463210802148,2.0,7.950594449960728,Stormy
STN-016,2020-10-31,Bangalore,26.616786060653972,,29.2183862764694,156.81017397173107,34.78564436820769,1017.4410762121198,5.0,13.7175836044299,Rainy
STN-010,2013-11-25,Bangalore,28.703331092451492,23.217015950513726,84.61388976238949,31.557863061295667,3.1483533100669483,1003.708254995846,5.0,13.316315467338615,Stormy
STN-005,2020-03-05,Hyderabad,40.655782243522566,24.68372999858439,94.1015954831629,190.035417697331,31.358307936226264,,10.0,2.256736141728399,Stormy
STN-003,2017-02-07,Bangalore,31.15128673284027,18.284188211709292,66.04556884477773,35.66288827510047,47.84383403595094,1009.2590942499909,10.0,14.846686558463468,Sunny
STN-001,2010-11-24,Chennai,27.545568119491804,27.940414547449876,39.32008630620081,100.56132710198303,35.34392064214635,1028.6137163399771,1.0,11.401918759778008,Foggy
STN-026,2018-08-14,Mumbai,30.56155649263364,18.451747707271377,43.41132782680293,163.7841985809017,8.735410436884706,1027.1064837084382,8.0,18.578034572016232,Rainy
STN-027,2019-11-05,Delhi,35.430274700861155,28.604200549308413,97.18589988794986,118.01411967283588,12.256643972634585,984.4586045252343,2.0,3.355476790394972,Cloudy
STN-047,2021-09-01,Bangalore,19.680797799795723,29.481222437451862,46.772717774913716,181.51843321504737,8.878550658944956,1021.5851047026606,1.0,14.969862523752726,Rainy
STN-011,2014-06-24,Hyderabad,44.4598010662917,6.703331041998096,75.26444762681788,73.15717706754256,7.080134439459479,1000.5920705303174,5.0,19.890842744047553,Rainy
STN-034,2014-06-03,Kolkata,16.220171508752987,21.71294607812395,36.46554128569428,70.45371828483016,7.594363165038204,987.4305396357449,6.0,11.115442744981795,Cloudy
STN-045,2017-09-19,Kolkata,34.48599676705783,14.447622249968335,23.505434639320086,145.13022568088977,41.80934031433607,1021.4429058616136,9.0,1.7459073678881945,Rainy
STN-005,2011-10-02,Delhi,17.680434795144386,5.646602273089525,30.448862609258942,85.11939853311728,32.12008743963219,995.5483403299273,7.0,1.1191609096264146,Sunny
STN-025,2022-11-05,Mumbai,16.41334874501225,23.034789169348635,91.91305861284084,132.99927749595233,14.001784874878265,993.4582293942378,6.0,6.005201341307496,Cloudy
STN-042,2016-04-14,Kolkata,32.91250489314305,6.534833519111742,60.96035158665749,93.75136004030347,10.268979697831842,1022.4822608777087,6.0,3.539960535377812,Cloudy
STN-039,2011-11-02,Kolkata,39.69395035666768,29.27364152580982,78.88090375518132,57.30494339502388,27.93995542644122,999.6812532127434,5.0,10.311416085730983,Foggy
STN-047,2012-12-11,Mumbai,32.61274434482618,20.053437993947814,81.85039850157456,141.72018898484663,29.01405527960179,1000.8380087663728,10.0,2.0246593036942486,Stormy
STN-007,2022-08-27,Mumbai,18.76607426059371,26.841116230406982,39.87502278178651,4.6247570613238365,14.271007338014414,1003.0041336725862,8.0,13.984473649196692,Stormy
STN-049,2023-02-09,Bangalore,41.54535529430645,6.87243601940289,56.830896533587364,32.86143463570077,39.87676124853002,1012.635603321438,3.0,15.531060630747419,Stormy
STN-020,2013-03-31,Chennai,20.49687300494651,12.506223635239875,27.251759373965534,18.824172005065964,44.150426306784176,993.7779047228934,8.0,4.651364728036889,Rainy
STN-003,2020-08-30,Chennai,40.106009082209255,26.60869526142007,47.299768417812984,119.90602958265748,32.670034018080266,1002.023276184848,8.0,6.034713574679604,Sunny
STN-045,2011-06-05,Hyderabad,40.15435023603757,25.716895071773237,81.0012831841786,134.0049044911982,10.362388597775762,983.6871608823101,0.0,2.909675632961397,Sunny
STN-026,2015-07-26,Delhi,27.04709596499714,6.622038737717411,71.13759497774659,114.15757244335074,14.23393680648466,1013.671018764387,6.0,18.589686448704736,Sunny
STN-001,2010-09-08,Hyderabad,24.908761661340986,24.12935464095079,84.07321841365551,2.9599648635618925,32.00044126873705,1017.7939712363661,7.0,2.4137714547636064,Stormy
STN-006,2010-07-18,Kolkata,48.145601944031206,24.194520837064367,76.26075535769353,42.56771206617091,31.38878731320079,998.0584359121515,6.0,2.556505186709718,Rainy
STN-035,2015-05-04,Kolkata,33.327183722385065,21.04862872275553,57.187274498816876,173.22888727268713,3.864618379872792,981.2187682150742,3.0,17.841060401621654,Foggy
STN-015,2010-01-30,Chennai,16.855755202633084,26.511169949064445,86.97219623955907,171.1425633734221,18.271581376256197,1018.4617983854048,9.0,5.802499906224919,Cloudy
STN-030,2010-02-04,Kolkata,30.241639167020004,27.25453192359566,50.6253261244542,45.21748319205135,1.629445272057145,1010.5023861478858,0.0,5.926816365870337,Sunny
STN-012,2015-09-25,Bangalore,19.9060808799392,23.85990289750132,88.68471406043179,95.2876718587382,10.412376220651682,,10.0,7.709849170502296,Sunny
STN-037,2022-08-19,Kolkata,39.67480969584167,18.50070408623013,75.15256823043184,69.87132171278354,39.29046293550663,993.5035175481767,5.0,6.308418690756003,Stormy
STN-022,2015-10-23,Bangalore,27.151744200127006,21.546030347292646,98.53291986649778,167.56080911780884,30.255269989995874,1025.9256382217623,3.0,1.4162946627085313,Rainy
STN-050,2015-05-31,Kolkata,23.417710088893408,13.43437581960611,67.97194914796329,171.00438312851313,45.181239384433034,1008.1438669803786,4.0,19.62699917839429,Sunny
STN-010,2022-04-26,Delhi,40.098224302185876,23.942503509468782,37.11130813141654,151.7268472631155,12.813056427000802,994.9766709879189,4.0,13.274832595890523,Rainy
STN-032,2023-01-29,Hyderabad,21.418796348642125,19.86494010429863,65.78858083880513,173.9567045787486,34.33517954558534,1001.9886670052472,0.0,16.427442295716,Sunny
,2017-01-12,Hyderabad,30.046945473588572,12.505880075823498,58.6726150899257,155.763692654902,27.177499037130502,1005.573197107467,0.0,16.65217639919277,Rainy
STN-008,2019-03-12,Chennai,29.219562314799965,7.420748881139042,64.83377183972604,27.26490073142771,43.00347071422516,992.5379814146819,6.0,13.89537456306418,Rainy
STN-032,2022-12-22,Bangalore,28.92577398106537,19.81595506794907,34.51055094142032,164.55053209339218,1.8387714308229164,1001.0874563163899,0.0,1.4434623148413577,Rainy
STN-027,2012-09-08,Mumbai,44.54111553504141,18.266385532104177,41.45948654888788,182.22370609672654,21.842849885588706,995.8075619085571,7.0,19.819265584268567,Rainy
STN-046,2016-03-09,Bangalore,43.40985439671269,28.658090500015902,41.22480938906472,75.34636677784539,0.7414570974122792,1004.9960470993238,5.0,18.750982317046958,Rainy
STN-019,2016-08-22,Hyderabad,18.43554267795608,19.87120950673428,71.67116984489819,116.36107656755198,31.842593707119306,1003.3956424232896,1.0,13.727832426440745,Cloudy
STN-031,2021-02-27,Kolkata,18.39825650550373,6.785966995249833,40.52402810457971,56.91732503511693,,1006.4410225070887,9.0,10.747415171441254,Foggy
STN-001,2020-08-23,Delhi,38.14948927811396,23.320047465204404,21.20280819610862,26.877038144481347,20.02979716220588,1010.2737024801619,2.0,19.461965254324987,Foggy
STN-034,2017-01-17,Mumbai,37.654871430920416,10.659803308428446,96.34782328170951,154.42175202989768,49.97508185342748,999.2552234879387,,17.248421426704528,Cloudy
STN-030,2018-01-12,Chennai,16.601785317743886,17.308673551755795,33.060370692181955,66.0257106132484,25.223010383040346,1019.494658218585,6.0,16.005567280338216,Stormy
STN-049,2014-08-03,Chennai,46.78836054940128,14.0687972126455,82.83055224299335,26.844647343703976,18.413934112247237,997.2308428669904,0.0,19.42225734831475,Cloudy
STN-046,2011-10-12,Hyderabad,34.21805363929807,22.15356704733284,23.137830217439046,4.271322905751074,29.748895450933038,980.3849724024619,10.0,5.7942868291840925,Sunny
STN-038,2016-09-06,Bangalore,32.34527113625839,24.989364339248684,53.84685392256286,139.20840712023525,4.7834563261272445,1004.3298273538614,3.0,7.551614534968578,Foggy
STN-039,2016-09-30,Chennai,45.78492787783502,11.986569921709362,60.18308166452739,71.81946329304259,2.890554387830513,994.3061907698215,4.0,8.824874915277041,Cloudy
STN-005,2014-12-07,Kolkata,31.962120010486874,,69.63142392954094,94.30676970419161,0.8506635099323478,994.7897100485601,5.0,10.047628332933552,Stormy
STN-022,2016-07-09,Bangalore,37.676382947735405,24.53117440612385,86.55758785325476,109.2790425786299,28.261448463673677,,11.0,15.276002107151152,Stormy
STN-024,2017-01-03,Mumbai,41.96860122078907,5.234315580732175,96.80966407552094,3.2311775177608304,24.88624269892033,981.3248371856553,2.0,13.7623539825501,Cloudy
STN-043,2015-01-03,Chennai,33.29081936337121,26.376151928757555,58.99710583260722,111.32982490515273,25.624365773540802,1015.4617831251891,2.0,3.052024191665142,Stormy
STN-028,2020-11-06,Kolkata,46.849567653543005,14.598287456917664,73.76539948224244,62.21666110970243,14.101945030988006,1009.7543813549806,0.0,6.134543667698969,Foggy
STN-002,2013-11-04,Delhi,43.335327068370525,20.54337378078975,22.621799751245124,34.61212795213249,46.58504482157696,986.2001486118727,6.0,9.406843885545063,Cloudy
STN-033,2019-09-08,Kolkata,22.877074897540908,8.126699585880827,37.636470840621186,72.44638621353727,10.602191125467819,986.0022524291603,2.0,1.3749323406396181,Stormy
STN-002,2016-09-21,Delhi,35.42254141769652,18.16691014845075,49.221329570161885,63.234031909924425,35.78917621289757,1021.1195826192683,8.0,9.960305633126294,Foggy
STN-018,2013-12-13,Mumbai,46.354886844150414,27.589821273736774,72.94997826405866,152.7823708968506,42.84413161709364,1001.0522334891846,10.0,10.644599142630328,Cloudy
STN-011,2015-04-27,Kolkata,40.783939618922304,6.114414512640632,34.13552580428934,194.40968293099525,22.65833868369856,1015.8274939173217,1.0,19.77648503986437,Rainy
STN-015,2014-06-03,Hyderabad,48.28323147237702,8.789435429566101,74.07340436528125,42.32795326604815,33.83904172807545,1024.4949478239469,5.0,6.402534857191422,Rainy
STN-010,2015-04-23,Kolkata,15.980157670156824,7.019820508664247,57.63630302700345,116.06392895760496,25.46737247326119,984.64936312964,11.0,3.6098486898920252,Rainy
STN-038,2012-01-30,Mumbai,18.916882913406344,9.437604756076414,64.22728553844091,188.61695452090336,47.126692798868746,985.0667267896781,10.0,12.372631109669282,Cloudy
STN-015,2016-10-18,Chennai,32.27883131711501,25.511603137919874,69.15383381342292,88.10233303231226,39.30441404635399,1023.3841077022075,6.0,1.5300883499543834,Rainy
STN-035,2017-12-08,Mumbai,17.546396244179977,13.876990629034811,64.49751962513852,2.3315275917719536,31.102294189764475,1000.6406044343641,9.0,13.594256559732067,Cloudy
STN-015,2023-08-19,Hyderabad,29.213767046492475,,76.12296085348508,143.6650287024612,24.041417803668992,994.1665612622534,6.0,6.97751625637108,Foggy
STN-019,2013-03-06,Mumbai,30.448008865040666,24.51950059094395,65.57122285128139,4.359587905727635,13.315918354340983,994.189612995693,4.0,5.367561496215964,Foggy
STN-016,2021-06-25,Mumbai,49.901701997775675,9.706303736276885,76.29263867301384,185.59764513461036,23.252377072866317,1020.1319276438596,11.0,14.300705304744833,Sunny
STN-027,2012-02-24,Hyderabad,,24.40332908326772,46.117918000182605,32.092431166755794,5.035290618254234,1001.019894785843,3.0,2.9618161588705982,Stormy
STN-032,2020-05-28,Delhi,26.48930491932547,6.2026947847381395,58.0589396475499,56.533177544905875,15.580794550280675,998.5651978006956,0.0,16.29262035720685, Sunny 
STN-008,2020-07-14,Mumbai,45.92684663693095,17.847533870058008,78.2598825457969,16.86146276667786,23.12639945973547,990.5601815122255,1.0,14.24808936172533,Stormy
STN-025,2016-07-07,Kolkata,48.18907409751245,8.168641183178769,37.860210451790415,160.65171144946154,36.863733647346834,1020.4277149495024,7.0,19.091782861973904,Cloudy
STN-047,2017-07-13,Hyderabad,20.655827824985117,22.248322395984825,98.31236194901616,101.91908589804441,26.453369884200033,1001.4111096516941,8.0,17.61026767248382,Foggy
STN-035,2016-02-19,Mumbai,,25.347371453275226,54.93389291754471,71.94688654983435,20.290972160725662,1020.4676979038861,8.0,19.863872518223484,Sunny
STN-003,2022-01-19,Bangalore,22.953767780941956,27.41376720953737,64.61022498845026,40.192043615226034,16.171499388839806,1015.6411174838972,1.0,18.98375452959841,Foggy
STN-049,2010-09-14,Hyderabad,31.518284193964988,21.342661532564513,20.573964218083738,44.78891393564312,6.033018090844311,1008.572843510409,8.0,17.663809083817636,Cloudy
STN-012,2013-10-17,Bangalore,24.356842505266165,23.427347355285086,96.6812449785387,18.04256574141887,29.19309588573709,1015.3150197220759,3.0,14.054374803909258,Cloudy
STN-044,2023-04-08,Chennai,44.8866701007973,19.83252813018793,57.12426228126382,84.1066884049037,36.31302970738982,989.8961616582726,9.0,5.456543136503242,Sunny
STN-024,2018-07-22,Bangalore,40.24569390720697,15.694697979157317,51.568353990877895,154.04524446957402,1.6712135851743748,1018.1266720194824,3.0,19.596399838718874,Foggy
STN-023,2011-11-21,Kolkata,21.946558177662673,16.443576984398106,57.26187771758944,170.51951189608653,47.76398256609324,1005.5995477323352,11.0,19.27481157979082,Rainy
STN-020,2014-04-09,Delhi,25.47765297899742,18.13403112345976,32.73861610058913,112.28888781492354,,996.2769592601911,2.0,15.125338023989887,Sunny
STN-020,2022-03-23,Kolkata,22.02463445006957,14.301626288646206,26.095636643818317,9.744822239046824,20.691273344805232,1002.2527948459964,5.0,6.467565099891237,Rainy
STN-042,2019-12-08,Kolkata,19.962967862339507,6.92202172521248,87.46018590642942,145.28293672113958,47.74710525487348,998.8189062660066,8.0,13.524398395324948,Sunny
STN-042,2022-06-14,Bangalore,35.58840874193042,11.604789394374633,57.09237816110735,112.4298603179719,26.58002267529217,1019.3453282392294,10.0,5.933287018687057,Stormy
STN-044,2013-05-01,Mumbai,49.43860927850318,15.1994685898708,45.074888396781645,159.92944848122477,18.211707442398733,1015.7563443867798,3.0,9.494635025263662,Rainy
STN-027,2021-05-05,Delhi,36.29873562216666,26.32383303802003,47.100990560044266,187.85326040924048,5.594527314546738,989.495581396729,0.0,19.99632837547443,Sunny
STN-047,2015-04-28,Kolkata,43.65152041284005,27.95430501028836,22.76234249233619,160.27966113800042,26.436898808211474,982.4439098652235,8.0,11.77559527884652,Sunny
STN-049,2013-12-28,Chennai,36.96541367703988,21.656129333488714,30.330154247169403,144.37247468357643,40.29512971715023,982.3541461577496,0.0,15.36283500730746,Cloudy
STN-019,2011-05-20,Kolkata,32.17754824858277,22.878644644945712,94.3871317354566,21.427233671497746,46.74438184041926,996.9665953816941,1.0,15.957033996005237,Stormy
STN-041,2014-07-06,Chennai,24.978013082904425,22.355276577011228,81.25044775223876,83.55709991135012,171.6842211372865,1021.2720476969052,8.0,17.857609256200803,Sunny
STN-025,2013-04-15,Delhi,47.92938173563491,11.204252775739258,23.183491032596095,179.69770481605542,39.259372217959516,1028.6490098828078,,19.266458116880663,Cloudy
STN-023,2022-03-26,Mumbai,48.501819794609325,6.880246416392753,83.87467792883967,34.85218074170109,10.420692170348017,1024.8443626862186,11.0,16.325786903067133,Rainy
STN-017,2011-05-15,Delhi,33.017758985018155,22.037731011879025,21.374992262438546,110.80133274558645,44.009013056768396,1004.0608707062146,7.0,15.064621143030983,Cloudy
STN-036,2011-06-23,Hyderabad,41.51964982918564,17.321606024893143,29.068241761316102,193.0151518353046,11.316646975207062,990.8796779634004,3.0,8.31743374260616,Foggy
STN-009,2019-04-30,Chennai,49.248981462566086,15.20474217292781,61.49911476321848,54.61263755105248,,998.8571298471751,8.0,17.775697828486628,Cloudy
STN-036,2013-04-28,Hyderabad,36.979207103237016,19.47347148859563,91.35064399658324,142.9148800887001,44.455242854773665,991.6008970230845,4.0,5.972171766233153,Foggy
STN-019,2012-05-26,Chennai,48.45448287781199,10.19318594860168,73.92228564955576,25.474034259560785,8.113818068012801,,5.0,18.329756453602325,Stormy
STN-049,2013-01-15,Mumbai,27.946085477999183,13.836077290285646,25.473367078214633,141.3382424784249,22.54919090047176,986.1093025135689,8.0,7.062549485403736,Foggy
STN-009,2017-06-12,Kolkata,21.936207224676753,12.053141972545019,97.50992461785022,36.9756070227957,32.353963158966536,999.8282904504177,3.0,2.9304024544560616,Rainy
STN-023,2022-12-23,Bangalore,45.57365329491155,26.86774844535,22.63280838912128,188.84878030750346,49.52552799714505,,2.0,10.733800664867678,Foggy
STN-039,2019-11-14,Delhi,21.822306131416283,5.263089140578732,49.51418764636778,42.53750052177941,19.906890836703628,986.8748394289389,5.0,16.725052607576135,Rainy
STN-035,2019-10-02,Kolkata,43.137357180845584,22.728485459057183,84.25554575913922,84.66257995613189,31.00414435561768,1008.0522033984598,6.0,5.327159208473307,Foggy
STN-026,2018-10-09,Hyderabad,20.677509239155007,10.273934052561884,79.31740465021215,128.16885594392016,45.07939664845015,1015.4458928767993,7.0,6.888769661419422,Stormy
STN-020,2019-05-11,Mumbai,28.874826876351136,6.611513478981805,97.48420363195295,37.061831503007085,26.400298507909177,1013.6198644643928,11.0,8.29803569650253,Stormy
STN-021,2011-05-10,Chennai,15.172796777181583,13.24377749733696,60.79709038050887,74.35912699168878,5.821995829643212,982.781464874968,8.0,12.883449458284964,Cloudy
STN-001,2020-08-20,Mumbai,23.375368172629415,23.295226408302334,90.50048386912385,96.30385122318792,12.49951536037286,1002.8375956930871,9.0,18.67387427478511,Sunny
STN-002,2014-02-03,Mumbai,17.627605809296757,17.809553871207342,82.14885828132162,16.224497580513784,32.72567408331185,1024.2939516222928,6.0,18.851536486728783,Foggy
STN-038,2014-07-09,Bangalore,18.610494755150256,5.9378006973992274,57.110095210689195,70.73843040777467,16.17166941953172,1026.9763361863143,5.0,15.367753319403722,Sunny
STN-034,2020-07-26,Bangalore,48.5000820157287,7.074582987060975,25.84522270498713,17.19177900053741,40.942872559863076,1024.5173543313756,2.0,7.2527273271447035,Cloudy
STN-015,2017-09-20,Mumbai,25.503985668374128,18.16998386092694,45.519812878247244,120.97365989217268,16.331184333098314,1022.1774770870845,9.0,16.33133266056169,Sunny
STN-006,2023-05-24,Chennai,44.63867792701586,11.595886242779134,68.94542239146847,167.25679503844682,33.24876318386079,981.4222378120277,8.0,19.80253786271502,Foggy
STN-031,2022-09-21,Kolkata,29.984339462361945,13.133232075569941,25.15367451604333,50.33379986858206,42.580117017496704,1021.4177039666371,6.0,12.033230820031918,Rainy
STN-010,2016-10-25,Hyderabad,28.669034116067497,7.357061086073639,66.39745650797144,173.45502730613646,,1012.6153147194633,6.0,2.141096594500366,Foggy
STN-044,2010-06-21,Chennai,34.04802905853946,11.766754529201135,75.84357515562388,13.676896608862599,12.025819592053299,1012.3553531480981,11.0,18.494842537588656,Rainy
STN-019,2013-10-19,Chennai,39.420848233166744,7.082129842827321,50.19831817231551,86.21918884256053,12.756719173437252,1001.6853203983791,1.0,5.323938556048266,Cloudy
STN-015,2013-11-11,Chennai,41.02234145860689,24.094375723456515,62.72214047571789,124.64933271569407,46.14646618908469,981.5434652494461,,15.006436274009559,Foggy
STN-011,2018-04-27,Hyderabad,29.79894494759147,,38.115715387010425,20.76121415822334,47.6899091739681,1005.3038385051823,2.0,12.839922685850144,Cloudy
